HPT.WRTP
0.00039231,0.00041272,0.00044475,0.00049312,0.00054724,0.00060048,0.00071037,0.00081215,0.00090309,0.00098221,0.0010472,0.0010927,0.0011185,0.0011364,0.0011462,0.0011486,0.0011486,0.0011486,0.0011486,0.0011486,0.0011486,0.0011486,0.0011486
0.00044895,0.00046847,0.00049593,0.00053984,0.00058376,0.00063369,0.0007226,0.00080933,0.00088703,0.00095643,0.0010161,0.0010638,0.0010955,0.0011167,0.0011322,0.0011409,0.0011428,0.0011428,0.0011428,0.0011428,0.0011428,0.0011428,0.0011428
0.00049799,0.00051583,0.00054047,0.00057843,0.00061931,0.00066296,0.0007457,0.00082088,0.00088769,0.00094815,0.0010006,0.0010443,0.0010776,0.0011006,0.0011176,0.0011299,0.0011361,0.0011369,0.0011369,0.0011369,0.0011369,0.0011369,0.0011369
0.00054362,0.00056185,0.00058451,0.0006211,0.00065703,0.00069716,0.00077559,0.00084029,0.00089874,0.00095123,0.00099749,0.0010363,0.0010674,0.0010895,0.0011064,0.0011197,0.0011279,0.001131,0.001131,0.001131,0.001131,0.001131,0.001131
0.00058943,0.00060587,0.00062801,0.00066524,0.00069886,0.00073571,0.00080948,0.0008646,0.00091606,0.00096159,0.0010022,0.0010375,0.0010674,0.0010902,0.0011063,0.0011188,0.0011272,0.0011319,0.0011319,0.0011319,0.0011319,0.0011319,0.0011319
0.00063971,0.00065739,0.00067776,0.00071434,0.00074292,0.0007798,0.0008419,0.00088917,0.00093352,0.00097431,0.0010105,0.0010423,0.0010699,0.0010905,0.0011054,0.0011172,0.0011258,0.0011314,0.0011318,0.0011318,0.0011318,0.0011318,0.0011318
0.0007128,0.00072698,0.0007437,0.00077288,0.00079722,0.00082828,0.00087829,0.00091869,0.00095631,0.000991,0.0010223,0.00105,0.0010736,0.0010915,0.0011051,0.0011159,0.0011234,0.0011285,0.0011289,0.0011289,0.0011289,0.0011289,0.0011289
0.00077569,0.00078655,0.00080078,0.00082472,0.00084629,0.00087054,0.00091287,0.00094842,0.00098032,0.0010095,0.0010359,0.0010594,0.0010792,0.0010943,0.001106,0.0011152,0.0011216,0.0011256,0.0011258,0.0011258,0.0011258,0.0011258,0.0011258
0.00083394,0.00084284,0.00085465,0.00087471,0.00089245,0.0009119,0.00094632,0.00097625,0.0010038,0.0010286,0.0010506,0.0010703,0.001086,0.0010978,0.0011074,0.0011148,0.0011199,0.001122,0.001122,0.001122,0.001122,0.001122,0.001122
0.00088587,0.00089307,0.00090279,0.0009191,0.00093386,0.00094996,0.00097802,0.0010028,0.0010257,0.0010463,0.0010647,0.0010801,0.0010921,0.0011016,0.0011092,0.0011143,0.0011178,0.0011179,0.0011179,0.0011179,0.0011179,0.0011179,0.0011179
0.00093708,0.0009427,0.00095058,0.0009628,0.00097455,0.00098652,0.0010083,0.001028,0.0010458,0.0010616,0.0010754,0.0010873,0.0010972,0.0011051,0.0011111,0.0011152,0.0011173,0.0011174,0.0011178,0.0011178,0.0011178,0.0011178,0.0011178
0.00098745,0.00099145,0.00099704,0.0010057,0.0010141,0.0010227,0.0010382,0.0010523,0.0010651,0.0010765,0.0010865,0.0010951,0.0011023,0.0011082,0.0011127,0.0011157,0.0011174,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010089,0.0010129,0.0010184,0.0010268,0.0010348,0.0010428,0.0010568,0.0010692,0.0010798,0.0010889,0.0010965,0.0011028,0.0011078,0.0011117,0.0011145,0.0011163,0.0011173,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010301,0.001034,0.0010395,0.0010477,0.0010554,0.0010628,0.0010755,0.001086,0.0010945,0.0011013,0.0011065,0.0011104,0.0011132,0.0011151,0.0011164,0.0011171,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010469,0.0010505,0.0010554,0.0010627,0.0010694,0.0010758,0.0010865,0.0010951,0.0011017,0.0011067,0.0011104,0.0011129,0.0011146,0.0011158,0.0011166,0.0011174,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010624,0.0010658,0.0010704,0.0010772,0.0010832,0.0010889,0.0010978,0.0011045,0.0011091,0.0011123,0.0011142,0.0011154,0.0011161,0.0011169,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010707,0.0010745,0.0010796,0.0010866,0.0010925,0.0010977,0.0011052,0.0011101,0.0011131,0.0011149,0.001116,0.0011167,0.0011172,0.0011176,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010805,0.0010844,0.0010896,0.0010965,0.0011021,0.0011067,0.0011124,0.0011152,0.0011164,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
0.0010905,0.0010941,0.0010987,0.0011047,0.0011093,0.0011129,0.0011167,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177,0.0011177
